name,lat,lng,type
Danish Software Testing Board,55.6675863,12.5541737,"['point_of_interest', 'establishment']"
Strukturel Fysioterapi v/Klavs Tarp,55.66793699999999,12.553872,"['physiotherapist', 'health', 'point_of_interest', 'establishment']"
TOLONI - The Merry wooden man,55.66861469999999,12.5545538,"['general_contractor', 'point_of_interest', 'establishment']"
Den Rullende Opera,55.667319,12.554706,"['point_of_interest', 'establishment']"
Papa Ramen,55.66854979999999,12.5541769,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Ejendommen,55.6675741,12.5560538,"['point_of_interest', 'establishment']"
STEMMER IMAGING A/S,55.6675739,12.5560543,"['point_of_interest', 'establishment']"
Dixie,55.6675739,12.5560543,"['accounting', 'finance', 'point_of_interest', 'establishment']"
SnappCar,55.66749979999999,12.5560703,"['car_rental', 'point_of_interest', 'establishment']"
Duuoo.io,55.66749979999999,12.5560703,"['point_of_interest', 'establishment']"
Maguru,55.66749979999999,12.5560703,"['point_of_interest', 'establishment']"
Kirsten Follin,55.66861040000001,12.5540758,"['point_of_interest', 'establishment']"
Snedkerfirma Mg v/Martin Gottlieb,55.66721760000001,12.5547429,"['point_of_interest', 'establishment']"
Projektselskabet Sommerstedgade ApS,55.66727499999999,12.5556249,"['point_of_interest', 'establishment']"
Vielviel Mehr ApS,55.6674265,12.5538016,"['point_of_interest', 'establishment']"
Citrix Systems Denmark ApS,55.6674276,12.556201,"['point_of_interest', 'establishment']"
uKirke - Gethsemane Kirke,55.6677068,12.5534608,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Café Riga,55.6676538,12.5534679,"['bar', 'food', 'point_of_interest', 'establishment']"
Haygn,55.668189,12.556663,"['point_of_interest', 'establishment']"
V. Sæmer & Søn,55.66552900000001,12.556457,"['general_contractor', 'point_of_interest', 'establishment']"
Tine Juel Fotografi,55.665935,12.5568709,"['point_of_interest', 'establishment']"
Fortællekunsten,55.6661059,12.5557247,"['point_of_interest', 'establishment']"
Cafe 33,55.66611270000001,12.5533421,"['bar', 'museum', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Vintageandrare.com,55.66598219999999,12.5588393,"['point_of_interest', 'establishment']"
Førstehjælpsskolen,55.6662024,12.5556472,"['point_of_interest', 'establishment']"
Korrekt v/Linn Hoff Jensen,55.66583800000001,12.556497,"['point_of_interest', 'establishment']"
HJERNEEKSPERTEN,55.66650300000001,12.556418,"['health', 'point_of_interest', 'establishment']"
Zenhouse v/Per Christensen,55.6655439,12.5548769,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Story & Co v/Per Helge Sørensen,55.6656182,12.554875,"['point_of_interest', 'establishment']"
Sanne Maja Funch,55.6658573,12.5537012,"['point_of_interest', 'establishment']"
Webspinderiet,55.6669656,12.5549554,"['point_of_interest', 'establishment']"
Circle Full Films v/Morten Hammershøy Kølln,55.66694769999999,12.555018,"['point_of_interest', 'establishment']"
CHINESE EDUCATION COPENHAGEN,55.6667806,12.5551135,"['point_of_interest', 'establishment']"
A/B Sønderhus,55.66677970000001,12.5551103,"['point_of_interest', 'establishment']"
Wellplayed,55.6667046,12.5551826,"['point_of_interest', 'establishment']"
Pro Kommunikation v/C Haargaard,55.66672010000001,12.5547084,"['point_of_interest', 'establishment']"
Kok.dk,55.666863,12.555572,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Senses,55.667024,12.555889,"['point_of_interest', 'establishment']"
A/B Søndergodset,55.66699699999999,12.554025,"['point_of_interest', 'establishment']"
Line Münster-Swendsen,55.666881,12.553998,"['point_of_interest', 'establishment']"
Champagneakademiet,55.666892,12.556064,"['point_of_interest', 'establishment']"
Økonomisk Råd v/Kenneth Hansen,55.666371,12.554557,"['finance', 'point_of_interest', 'establishment']"
knock knock,55.666542,12.55392,"['point_of_interest', 'establishment']"
Sara Mathiasen,55.666466,12.555917,"['point_of_interest', 'establishment']"
Nova Cutis,55.66665399999999,12.553787,"['point_of_interest', 'establishment']"
Københavns Køreskole,55.6663112,12.5555554,"['point_of_interest', 'establishment']"
Workout Pedersen,55.666311,12.555555,"['health', 'point_of_interest', 'establishment']"
Anker Chokolade,55.666222,12.554702,"['food', 'point_of_interest', 'store', 'establishment']"
Founders Hill,55.6672823,12.5563348,"['point_of_interest', 'establishment']"
Snyk,55.6675035,12.5581588,"['point_of_interest', 'establishment']"
Danish Entrepreneur Association,55.6676296,12.5579578,"['point_of_interest', 'establishment']"
Høker Caféen,55.66596260000001,12.5575682,"['bar', 'point_of_interest', 'establishment']"
Cityløberne,55.6671322,12.5571092,"['point_of_interest', 'establishment']"
