name,lat,lng,type
OCR Training Denmark,55.6630942,12.6258001,"['health', 'point_of_interest', 'establishment']"
"Parkering Amager Strandvej 100, København S | APCOA",55.66171369999999,12.6307808,"['parking', 'point_of_interest', 'establishment']"
sonnMusic/Tom Sonntag,55.658938,12.6287161,"['point_of_interest', 'establishment']"
Café Service ApS,55.66317799999999,12.628236,"['store', 'point_of_interest', 'establishment']"
Lidl,55.6618106,12.6310806,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Right In English v/ Paul Brummitt,55.6618627,12.6310665,"['point_of_interest', 'establishment']"
Københavns Kommune,55.6621065,12.630919,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']"
Simon Faerstain Grafisk Design,55.660899,12.6226,"['point_of_interest', 'establishment']"
Pivot Consulting ApS,55.6593561,12.6303799,"['point_of_interest', 'establishment']"
Le Kaff,55.6620158,12.6310976,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cima Development ApS,55.663254,12.629006,"['point_of_interest', 'establishment']"
Cloudedvision93 v/Asger Berliner Hommelgaard,55.658554,12.625883,"['point_of_interest', 'establishment']"
LEV NU - Arbejdsglæde foredrag siden 2003,55.6632916,12.6290058,"['health', 'point_of_interest', 'establishment']"
Fellov Consulting,55.658491,12.628008,"['point_of_interest', 'establishment']"
Grill 110 & Sandwich,55.6613024,12.6224647,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
L. C. Eriksen,55.663254,12.629006,"['point_of_interest', 'establishment']"
Outsight ApS,55.65838100000001,12.626264,"['point_of_interest', 'establishment']"
Laurentziuslund ApS,55.65838100000001,12.626264,"['point_of_interest', 'establishment']"
Rehder Management ApS,55.66282399999999,12.630525,"['point_of_interest', 'establishment']"
Københavns Kommune/ F/s Rosa,55.662173,12.626329,"['school', 'point_of_interest', 'establishment']"
Prometer,55.66089400000001,12.62734,"['point_of_interest', 'establishment']"
Luxum /Psykolog Lars Lundmann,55.66101399999999,12.626301,"['point_of_interest', 'establishment']"
Restaurant Couloir,55.6615858,12.6317142,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Skytte IT,55.66348499999999,12.629751,"['point_of_interest', 'establishment']"
Sebtor Auto,55.6637686,12.6270786,"['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']"
Steel World Ltd.,55.663658,12.628724,"['point_of_interest', 'establishment']"
Midtjysk Instrument Service ApS,55.663358,12.6294449,"['point_of_interest', 'establishment']"
Handelssels.Ruud.DK v/C.R.Olsen,55.6633902,12.6298851,"['point_of_interest', 'establishment']"
Holt Institute A/S,55.6628345,12.630765,"['point_of_interest', 'establishment']"
Tf Informatik/Thomas Frisendal,55.66389599999999,12.627666,"['point_of_interest', 'establishment']"
treecutter.dk,55.663842,12.6288244,"['point_of_interest', 'establishment']"
Kompany Software ApS,55.663813,12.629567,"['point_of_interest', 'establishment']"
ABC Bilsyn Kbh S I/S,55.664011,12.626817,"['point_of_interest', 'establishment']"
Butik 182 Amager Strandvej,55.6612868,12.6319045,"['point_of_interest', 'establishment']"
Alfa-Kvinder v/Charita V Poulsen,55.66394630000001,12.6260845,"['health', 'point_of_interest', 'establishment']"
Sats,55.6613068,12.6318905,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']"
Team CRM v/ Nina Kirkegaard Schou,55.66380299999999,12.625335,"['point_of_interest', 'establishment']"
Sticks'n'Sushi Amager Strandvej,55.6606162,12.6326798,"['restaurant', 'food', 'point_of_interest', 'establishment']"
UniqueRoom,55.6606099,12.6326905,"['furniture_store', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']"
Maol Production,55.664248,12.629448,"['point_of_interest', 'establishment']"
Sundby Sejlforening,55.66443529999999,12.63185,"['point_of_interest', 'establishment']"
Arnlaug Bjørg Halfdanardottir,55.66362909999999,12.6286519,"['point_of_interest', 'establishment']"
Øresundsvej (Amager Strandvej),55.6621829,12.6317587,"['transit_station', 'point_of_interest', 'establishment']"
Cimpel IT Solutions,55.659717,12.633355,"['point_of_interest', 'establishment']"
Globe CMS,55.659717,12.633355,"['point_of_interest', 'establishment']"
Memox & Øresundpsykoterapi,55.659717,12.633355,"['point_of_interest', 'establishment']"
Restaurant Sundby Sejl,55.66444489999999,12.631735,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Bravissimo,55.6619938,12.6309418,"['food', 'point_of_interest', 'store', 'establishment']"
N'ice,55.66197629999999,12.630922,"['point_of_interest', 'establishment']"
Frisør Anja Skov Zacho,55.6620158,12.6310976,"['hair_care', 'point_of_interest', 'establishment']"
Kok v/Claus Røhrmann,55.6618627,12.6310665,"['point_of_interest', 'establishment']"
Arne W. Svendsen Holding ApS,55.6618627,12.6310665,"['point_of_interest', 'establishment']"
Søspejdergruppen Fribytterne SØ Det Danske Spejderkorps,55.66330299999999,12.6351804,"['point_of_interest', 'establishment']"
Sundby Kajakklub,55.6640374,12.6348138,"['point_of_interest', 'establishment']"
E/F Amager Strandvej 124 2300 København S,55.659496,12.633557,"['point_of_interest', 'establishment']"
Juletræer på Amager Strandvej,55.6616199,12.6316843,"['point_of_interest', 'establishment']"
People Like Us - bunkeren,55.662415,12.631839,"['bar', 'point_of_interest', 'establishment']"
Beach Shop Aps,55.6623265,12.6325793,"['point_of_interest', 'establishment']"
Blikkenslagervagterne,55.6617781,12.6311811,"['point_of_interest', 'establishment']"
BNI Danmark,55.6617781,12.6311811,"['bank', 'finance', 'point_of_interest', 'establishment']"
JH Konsulenterne,55.6617781,12.6311811,"['point_of_interest', 'establishment']"
Molges Biler,55.66966650000001,12.6247439,"['car_dealer', 'point_of_interest', 'store', 'establishment']"
"The Blue Hall, Antiques",55.6686166,12.6239481,"['point_of_interest', 'establishment']"
ScubaGear,55.667082,12.621486,"['point_of_interest', 'clothing_store', 'store', 'establishment']"
Yderlandsvej 14 ApS,55.667885,12.6242419,"['point_of_interest', 'establishment']"
Sundby Bil Service (J Dam Jensen),55.669287,12.623567,"['car_repair', 'point_of_interest', 'establishment']"
Fuglsang Niels Arkitekter ApS,55.66888429999999,12.6221963,"['point_of_interest', 'establishment']"
Telia Kundeservice og hovedkontor,55.66819570000001,12.6202955,"['point_of_interest', 'establishment']"
ILP3D / LoveMyHome,55.6677145,12.6201274,"['point_of_interest', 'establishment']"
NorthQ ApS,55.6677714,12.6227523,"['point_of_interest', 'establishment']"
Acs Holding ApS,55.669072,12.622911,"['point_of_interest', 'establishment']"
Dykkerklubben Goplerne,55.6670653,12.6215443,"['school', 'point_of_interest', 'establishment']"
Tilts Communications A/S,55.66825840000001,12.620619,"['point_of_interest', 'establishment']"
Och International A/S,55.66825840000001,12.620619,"['point_of_interest', 'establishment']"
Øens Pakhus A/S,55.6674525,12.62276,"['point_of_interest', 'establishment']"
Sodexo A/S,55.6682991,12.6205302,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Idek ApS,55.668232,12.623661,"['point_of_interest', 'establishment']"
Clausen's Service,55.667815,12.624299,"['general_contractor', 'painter', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Soundcomplex ApS,55.668267,12.624618,"['point_of_interest', 'establishment']"
Birk & Winther A/S,55.66752899999999,12.622816,"['point_of_interest', 'establishment']"
Amager Erhvervsforening A/S,55.6674472,12.6228923,"['point_of_interest', 'establishment']"
Cph Fashion Group ApS,55.6674472,12.6228923,"['point_of_interest', 'establishment']"
Schouw Motor v/Gunnar Schouw Garage 1,55.668267,12.624618,"['point_of_interest', 'establishment']"
Tai Klan,55.66760799999999,12.623476,"['point_of_interest', 'establishment']"
Sundby Boldklubs Venner,55.670314,12.620146,"['point_of_interest', 'establishment']"
Maersk Tankers,55.6678919,12.6192858,"['point_of_interest', 'establishment']"
Vicuras,55.66832419999999,12.6190851,"['health', 'point_of_interest', 'establishment']"
Aarslev Polymere Industri A/S,55.667519,12.62011,"['point_of_interest', 'establishment']"
Bjarni B. Jacobsen Photograph,55.6675772,12.6197149,"['point_of_interest', 'establishment']"
Håndværker.dk A/S,55.66757080000001,12.6197194,"['point_of_interest', 'establishment']"
Fotograf Torben Eskerod,55.667633,12.6195799,"['point_of_interest', 'establishment']"
G.S. Store Aps,55.667633,12.6195799,"['point_of_interest', 'establishment']"
Cms Group I/S,55.667633,12.6195799,"['point_of_interest', 'establishment']"
Graphisoft Danmark,55.6676213,12.6195682,"['point_of_interest', 'establishment']"
Notam af 1954 v/Sten Moldt,55.6678603,12.6249263,"['point_of_interest', 'establishment']"
Incendi Vine af 2014 ApS,55.66787100000001,12.624916,"['point_of_interest', 'establishment']"
GL-Au2Check,55.66787100000001,12.624916,"['car_repair', 'point_of_interest', 'establishment']"
Antechamber,55.66691700000001,12.621916,"['point_of_interest', 'establishment']"
Mb Fuge ApS,55.6701656,12.6249913,"['point_of_interest', 'establishment']"
Kraftvaerk Group A/S,55.6683666,12.6185275,"['point_of_interest', 'establishment']"
M Mobility,55.67108999999999,12.6214344,"['point_of_interest', 'establishment']"
All Tech ApS,55.66839,12.625616,"['point_of_interest', 'establishment']"
Tagreklamer.DK ApS,55.66839,12.625616,"['point_of_interest', 'establishment']"
Groupm Denmark,55.6678142,12.6187678,"['point_of_interest', 'establishment']"
Computerpeople,55.66753629999999,12.6190882,"['point_of_interest', 'establishment']"
Siteworks ApS | Webbureau,55.66753629999999,12.6190882,"['point_of_interest', 'establishment']"
Ogilvy Danmark,55.66833409999999,12.6183539,"['point_of_interest', 'establishment']"
Dyrberg/Kern Denmark,55.66833409999999,12.6183539,"['jewelry_store', 'point_of_interest', 'store', 'establishment']"
Flyhjelp,55.6678142,12.6187678,"['point_of_interest', 'establishment']"
Underprotection,55.6711976,12.6214433,"['store', 'point_of_interest', 'establishment']"
Ejendommen Strandlodsvej 42 ApS,55.66753629999999,12.6190882,"['point_of_interest', 'establishment']"
Waimea Digital | Webbureau & Marketing konsulent,55.66753629999999,12.6190882,"['point_of_interest', 'establishment']"
Concept Nord ApS,55.66747720000001,12.6191489,"['point_of_interest', 'establishment']"
Orango A/S,55.66747720000001,12.6191489,"['point_of_interest', 'establishment']"
Skovdal Nordic ApS,55.66747720000001,12.6191489,"['point_of_interest', 'establishment']"
PK Medier,55.66747720000001,12.6191489,"['point_of_interest', 'establishment']"
Nordisk Afløbs Teknik A/S,55.66692800000001,12.6206289,"['point_of_interest', 'establishment']"
Fonden Børnehjælpsdagen af 6. Maj 1904,55.66692800000001,12.6206289,"['point_of_interest', 'establishment']"
Teater PLAY,55.6669324,12.6206061,"['point_of_interest', 'establishment']"
Dansk Bus Renovering København ApS,55.6686961,12.6260166,"['point_of_interest', 'establishment']"
Ved Amagerbanen 29 ApS,55.6684895,12.6259658,"['point_of_interest', 'establishment']"
K.G.M Datadistribution,55.6677922,12.6261825,"['point_of_interest', 'establishment']"
saycheeseto.me,55.66684900000001,12.623898,"['point_of_interest', 'establishment']"
Ctvp Media ApS,55.6677756,12.626357,"['point_of_interest', 'establishment']"
Nyopgang.Nu ApS,55.666757,12.623381,"['point_of_interest', 'establishment']"
Nf Sundvænget,55.66866940000001,12.627463,"['point_of_interest', 'establishment']"
MALA Copenhagen,55.6682808,12.6237866,"['point_of_interest', 'clothing_store', 'store', 'establishment']"
All Graphic A/S,55.6677643,12.6269647,"['point_of_interest', 'establishment']"
BJ Biler,55.6685756,12.6245531,"['car_repair', 'point_of_interest', 'establishment']"
Global Stories F.m.b.a,55.6664458,12.6221479,"['point_of_interest', 'establishment']"
Philip Bro Design,55.6706295,12.6270835,"['point_of_interest', 'establishment']"
Kim Wendt ApS,55.6706298,12.6270831,"['point_of_interest', 'establishment']"
Spor Festival,55.6706298,12.6270831,"['point_of_interest', 'establishment']"
Lindholm Services ApS,55.67075999999999,12.627252,"['point_of_interest', 'establishment']"
Umage,55.67075999999999,12.627252,"['point_of_interest', 'establishment']"
Ordoglyd v/Michael Førster Christophersen,55.67075999999999,12.627252,"['point_of_interest', 'establishment']"
Søren Svendsen Arkitekt Maa/Par,55.67075999999999,12.627252,"['point_of_interest', 'establishment']"
Researchgruppen,55.6708052,12.6272698,"['point_of_interest', 'establishment']"
G4 Holding ApS,55.66722900000001,12.627391,"['point_of_interest', 'establishment']"
Teliasonera International Carrier Denmark A/S,55.66825840000001,12.620619,"['point_of_interest', 'establishment']"
CJ Både,55.669462,12.623408,"['point_of_interest', 'store', 'establishment']"
Møbelmæglerne,55.66844099999999,12.6232658,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
Airplaine ApS,55.66844099999999,12.6232659,"['point_of_interest', 'establishment']"
Strömma Finans 2014 ApS,55.669017,12.6235579,"['point_of_interest', 'establishment']"
Ason Service ApS,55.67066490000001,12.6279946,"['point_of_interest', 'establishment']"
Scenatet,55.67061099999999,12.628591,"['point_of_interest', 'establishment']"
Øens Stilladser ApS,55.6678985,12.6264559,"['general_contractor', 'point_of_interest', 'establishment']"
Kursus,55.66839,12.6256159,"['point_of_interest', 'establishment']"
Food Studio,55.66839,12.625616,"['point_of_interest', 'establishment']"
Cortex Holding ApS,55.66839,12.625616,"['point_of_interest', 'establishment']"
randazzo.dk ApS,55.66839,12.625616,"['point_of_interest', 'establishment']"
Kaiser Studios,55.668339,12.6245767,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Kraftvrk,55.6683331,12.6245568,"['gym', 'health', 'point_of_interest', 'establishment']"
Strandparkens Øvelokaler ApS,55.668267,12.624618,"['point_of_interest', 'establishment']"
Porse a/S,55.668233,12.62514,"['point_of_interest', 'establishment']"
Ulfeldt & Jauert A/S,55.666301,12.627523,"['point_of_interest', 'establishment']"
Skan-x-dæk-fbo ApS,55.66598399999999,12.6242488,"['point_of_interest', 'establishment']"
Emdal Studio v/Signe Emdal,55.66608949999999,12.625994,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Højlunds Flyttefirma V/finn Jensen,55.66630800000001,12.6222368,"['moving_company', 'point_of_interest', 'establishment']"
M. H. Auto,55.6679633,12.6246736,"['car_dealer', 'point_of_interest', 'store', 'establishment']"
ProCon VVS ApS,55.6679328,12.6243755,"['general_contractor', 'point_of_interest', 'establishment']"
School,55.667647,12.624879,"['point_of_interest', 'establishment']"
Soft Matic A/S,55.65354920000001,12.6385051,"['point_of_interest', 'establishment']"
Freddie og Ingerlise Holding ApS,55.65403199999999,12.6367879,"['point_of_interest', 'establishment']"
KHK hospitality support,55.653482,12.6368327,"['point_of_interest', 'establishment']"
Bo & Aflastningstilbuddet Pallesvej,55.653249,12.637114,"['point_of_interest', 'establishment']"
Philtrade Danmark A/S,55.653785,12.635699,"['point_of_interest', 'establishment']"
Pipsqueak v/Maj-Britt Andreasen,55.652392,12.637192,"['point_of_interest', 'establishment']"
Bo- og aflastningstilbuddet Pallesvej,55.65282370000001,12.635421,"['point_of_interest', 'establishment']"
IT Generator v/Anders Skjødt Nielsen,55.65542,12.635438,"['point_of_interest', 'establishment']"
Econs A/S,55.655702,12.63715,"['point_of_interest', 'establishment']"
Summer & Partners,55.652375,12.6389881,"['point_of_interest', 'establishment']"
Nicolai Sommer,55.652375,12.6389881,"['point_of_interest', 'establishment']"
Tomorrow Management ApS,55.652375,12.6389881,"['general_contractor', 'point_of_interest', 'establishment']"
Styr på Tingene ApS,55.656002,12.63705,"['point_of_interest', 'establishment']"
Marianne Øhlenschlæger og Peter Heller,55.6559504,12.6356097,"['point_of_interest', 'establishment']"
Ghost Brewing I/S,55.6554204,12.6339661,"['food', 'point_of_interest', 'establishment']"
Misa v/Sally Tautoft,55.65523109999999,12.6336822,"['point_of_interest', 'establishment']"
Leading2results v/Asger Rønnow,55.65611699999999,12.634993,"['point_of_interest', 'establishment']"
Børnehaven Havkatten,55.65649999999999,12.636317,"['school', 'point_of_interest', 'establishment']"
Laureng Ole Holm,55.652375,12.6389881,"['point_of_interest', 'establishment']"
South Beach Entertainment,55.6537198,12.6362164,"['point_of_interest', 'establishment']"
Pallesvej (Amager Strandvej),55.6534108,12.6390485,"['transit_station', 'point_of_interest', 'establishment']"
Innovatorlab v/Anne Poulsen,55.65404900000001,12.6373941,"['point_of_interest', 'establishment']"
Øens Brandkonsulent,55.65380099999999,12.6375937,"['point_of_interest', 'establishment']"
A.L.H Retail,55.65372,12.636377,"['point_of_interest', 'establishment']"
ID Communication A/S,55.65366599999999,12.637598,"['point_of_interest', 'establishment']"
Geobaes,55.6535448,12.6377562,"['point_of_interest', 'establishment']"
Bostedet Pallesvej,55.653249,12.637114,"['point_of_interest', 'establishment']"
Thk Holding Ejendomme ApS,55.65383300000001,12.638344,"['point_of_interest', 'establishment']"
Investeringsselskabet Amager Strandvej 212 ApS,55.65383300000001,12.638344,"['point_of_interest', 'establishment']"
Nielsen Martin,55.653904,12.6356311,"['point_of_interest', 'establishment']"
Niels Hald ApS,55.65385099999999,12.6384495,"['point_of_interest', 'establishment']"
Darena Aps,55.65401499999999,12.635514,"['point_of_interest', 'establishment']"
Strandparkcenteret,55.6532637,12.6378284,"['point_of_interest', 'establishment']"
Christiansen / Karin,55.65495699999999,12.637732,"['point_of_interest', 'establishment']"
Ejendomsselskabet Næstved ApS,55.65495699999999,12.637732,"['point_of_interest', 'establishment']"
Hh Invest Sjælland ApS,55.65495699999999,12.637732,"['point_of_interest', 'establishment']"
Samson Test Design v/John Macfarlane,55.65490699999999,12.63609,"['point_of_interest', 'establishment']"
Salysites v/ Adrian Saly,55.65377699999999,12.635062,"['point_of_interest', 'establishment']"
Emma A v/Lene Andersen,55.655095,12.636091,"['point_of_interest', 'establishment']"
Kenneth Bo Kommunikation & Video,55.65484149999999,12.6353854,"['point_of_interest', 'establishment']"
Bele Aps,55.655258,12.637267,"['point_of_interest', 'establishment']"
Kronborggade 3 ApS,55.655255,12.637363,"['point_of_interest', 'establishment']"
Ægirsgade 49 ApS,55.655255,12.637363,"['point_of_interest', 'establishment']"
Ejendommen Amagerbrogade 208b ApS,55.655255,12.637363,"['point_of_interest', 'establishment']"
Fsbbolig,55.653055,12.6351549,"['point_of_interest', 'establishment']"
Ejendommen Lemnosvej 18-20 ApS,55.6553842,12.638004,"['point_of_interest', 'establishment']"
Teddy's ApS,55.6553842,12.638004,"['point_of_interest', 'establishment']"
A/B Augustagade 29-31 A/S,55.6553842,12.638004,"['point_of_interest', 'establishment']"
Fsb Afdeling Kirsten Kimers Huse (1-51),55.653771,12.634362,"['point_of_interest', 'establishment']"
SUF Stranden,55.652764,12.6385791,"['point_of_interest', 'establishment']"
Willumsen Consult v/Thomas Willumsen,55.6552562,12.6353797,"['point_of_interest', 'establishment']"
E/F Amager Strandvej 190 A-B,55.65550090000001,12.6379413,"['point_of_interest', 'establishment']"
NordicGolfers.com,55.6524143,12.6369979,"['travel_agency', 'point_of_interest', 'establishment']"
Internet Communications Consultant v/Paul Andreas Mayer,55.6534506,12.6343085,"['point_of_interest', 'establishment']"
Cm Promotion ApS,55.652384,12.636539,"['point_of_interest', 'establishment']"
Motorevo Ab,55.6525445,12.6384177,"['point_of_interest', 'establishment']"
Growcreativity,55.65343299999999,12.634235,"['point_of_interest', 'establishment']"
Administration af 2013 ApS,55.65542,12.635438,"['point_of_interest', 'establishment']"
Jlo Byggeledelse ApS,55.65116899999999,12.635997,"['point_of_interest', 'establishment']"
Cphid,55.651037,12.637082,"['point_of_interest', 'establishment']"
"Find Hele Dig, Psykoterapeut MPF, Bryndis Stefánsdóttir",55.651037,12.637082,"['health', 'point_of_interest', 'establishment']"
Wastecontrol,55.65160900000001,12.63933,"['point_of_interest', 'establishment']"
Totalaffald ApS,55.65160900000001,12.63933,"['point_of_interest', 'establishment']"
Kalles Transport v/Max Weismann,55.651898,12.632026,"['point_of_interest', 'establishment']"
Venstre I København,55.65094709999999,12.6331926,"['point_of_interest', 'establishment']"
Tasg. Multi Service v/Alex Schoub-Gunsted,55.652733,12.634806,"['point_of_interest', 'establishment']"
Johanna Jungevall Psykoterapistuderende,55.6523301,12.6365964,"['health', 'point_of_interest', 'establishment']"
GolfTyskland,55.6523301,12.6365964,"['point_of_interest', 'establishment']"
SpaPakker.dk,55.6523301,12.6365964,"['point_of_interest', 'establishment']"
Ældre I Bevægelse-Sundby,55.65257099999999,12.634807,"['point_of_interest', 'establishment']"
Villabyen Hellebo,55.65233700000001,12.63512,"['point_of_interest', 'establishment']"
Ch Consult v/Camilla Sindahl Hougaard,55.65233700000001,12.63512,"['accounting', 'finance', 'point_of_interest', 'establishment']"
Ah Service,55.65297,12.634383,"['point_of_interest', 'establishment']"
De 4 Årstiders Konsulentteam,55.653159,12.634385,"['point_of_interest', 'establishment']"
Andre Mersebak og Terese Lundt Mersebak,55.653159,12.634385,"['point_of_interest', 'establishment']"
Phare Holding ApS,55.65212700000001,12.634591,"['point_of_interest', 'establishment']"
Jn Invest af 2008 ApS,55.65221,12.637875,"['point_of_interest', 'establishment']"
Fav Fischer Audio Visio/Jan Fischer,55.652395,12.638306,"['point_of_interest', 'establishment']"
Origin8.DK,55.651832,12.637586,"['point_of_interest', 'establishment']"
The Firm v/Arthur Maria Steijn,55.651832,12.637586,"['point_of_interest', 'establishment']"
Malthe Risager Jørgensen,55.65232929999999,12.6335444,"['point_of_interest', 'establishment']"
Goingmobile ApS,55.6565834,12.6353554,"['point_of_interest', 'establishment']"
Grundejerforeningen Strandbo,55.65526089999999,12.6349085,"['point_of_interest', 'establishment']"
Syska Consulting v/Jytte Marie Syska,55.6539903,12.633467,"['point_of_interest', 'establishment']"
bed and breakfast,55.65089529999999,12.6325762,"['lodging', 'point_of_interest', 'establishment']"
Moover Toys,55.6507793,12.6330715,"['point_of_interest', 'store', 'establishment']"
JFH ANLÆG-DESIGN,55.65066969999999,12.6332732,"['park', 'general_contractor', 'point_of_interest', 'establishment']"
Tandlægeholdingselskabet Maria Schiff ApS,55.6518914,12.6338592,"['point_of_interest', 'establishment']"
1201 Enghusene I,55.653087,12.6325489,"['point_of_interest', 'establishment']"
Lawson Anja Møller,55.653782,12.632757,"['point_of_interest', 'establishment']"
Op Aps,55.65349,12.632316,"['point_of_interest', 'establishment']"
Lilian v/Anna Boel I Borbye (Børnepasning),55.6523053,12.6324088,"['point_of_interest', 'establishment']"
Vejlauget Ramundsvej 7-41,55.65392000000001,12.632674,"['point_of_interest', 'establishment']"
Keith Lemmon,55.65285799999999,12.632099,"['point_of_interest', 'establishment']"
Steen Jensen,55.65505089999999,12.6330224,"['point_of_interest', 'establishment']"
Fotograf Eric Kress,55.65523109999999,12.6336822,"['point_of_interest', 'establishment']"
Marcore Consult ApS,55.6554445,12.6347945,"['point_of_interest', 'establishment']"
Zircon ApS,55.6554445,12.6347945,"['point_of_interest', 'establishment']"
Rønnow Consulting,55.6555554,12.6352987,"['point_of_interest', 'establishment']"
Sedna,55.6555622,12.6347485,"['point_of_interest', 'establishment']"
Grome,55.653838,12.63211,"['point_of_interest', 'establishment']"
Kompromis I/S,55.6555879,12.6359612,"['point_of_interest', 'establishment']"
Kompromis App,55.6555879,12.6359612,"['point_of_interest', 'establishment']"
Amager Dækcenter,55.6687592,12.6176882,"['car_repair', 'point_of_interest', 'store', 'establishment']"
Kb Skilte A/S -city Neon,55.668508,12.6167339,"['point_of_interest', 'store', 'establishment']"
Kraftvaerk Foodtech ApS,55.66829769999999,12.6180536,"['point_of_interest', 'establishment']"
Designsmeden ApS,55.66853140000001,12.6170213,"['point_of_interest', 'establishment']"
De Fedtede Fingre Garage,55.66880699999999,12.6167578,"['car_repair', 'point_of_interest', 'establishment']"
Praque Studios,55.668508,12.6167339,"['point_of_interest', 'establishment']"
Designsmeden /V Jari Paivinen,55.668508,12.6167339,"['point_of_interest', 'establishment']"
Brødrene Dahl København S,55.6671384,12.618588,"['point_of_interest', 'establishment']"
Stryhn Henning,55.66843100000001,12.616329,"['jewelry_store', 'point_of_interest', 'store', 'establishment']"
Firma Jan Wessel Petersen,55.66843100000001,12.616329,"['point_of_interest', 'establishment']"
Michael Schultz Art Fabrication,55.66857109999999,12.6162981,"['point_of_interest', 'establishment']"
Katrine Kanstrup,55.66843100000001,12.616329,"['point_of_interest', 'establishment']"
Aabille Group v/Jesper Aabille,55.66843100000001,12.616329,"['point_of_interest', 'establishment']"
Wæver Design Studio,55.66681200000001,12.620237,"['point_of_interest', 'establishment']"
Apodan Holding ApS,55.664787,12.625521,"['point_of_interest', 'establishment']"
Henrik Jauert Fotografi ApS,55.66482199999999,12.6258579,"['point_of_interest', 'establishment']"
E & L Containerudlejning Petersen,55.666469,12.620952,"['point_of_interest', 'establishment']"
