name,lat,lng,type
Tivolihallen,55.67460229999999,12.5731193,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Spar Nord Bank,55.675885,12.571237,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']"
fsb,55.6761093,12.5706148,"['real_estate_agency', 'point_of_interest', 'establishment']"
Mojo,55.6757119,12.5735702,"['bar', 'point_of_interest', 'establishment']"
Puk,55.67619759999999,12.5741308,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Københavns Plastikkirurgi,55.6731361,12.5752884,"['beauty_salon', 'hair_care', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
Advokaterne Vester Voldgade 90 I/S,55.673991,12.573659,"['lawyer', 'point_of_interest', 'establishment']"
Flemming Bille,55.67402389999999,12.5728131,"['health', 'point_of_interest', 'establishment']"
Drop Inn,55.6763917,12.5733929,"['bar', 'point_of_interest', 'establishment']"
Ventilen Danmark,55.6737772,12.5765852,"['point_of_interest', 'establishment']"
Zefside,55.6758919,12.5750072,"['night_club', 'point_of_interest', 'establishment']"
Andelsboligforeningen Viktoriagade 14-14 A,55.67417270000001,12.5701383,"['point_of_interest', 'establishment']"
Rikke Ewald,55.67314630000001,12.575367,"['health', 'point_of_interest', 'establishment']"
"Main Fire Station, the Capital Contingency",55.6744082,12.5711936,"['fire_station', 'point_of_interest', 'establishment']"
Danske Erhvervsskoler,55.6740204,12.5747136,"['point_of_interest', 'establishment']"
Parterapi København,55.67504829999999,12.5729565,"['health', 'point_of_interest', 'establishment']"
Friedrich Wilhelm Frank og Hustru Angelina Franks Mindelegat.,55.67400379999999,12.5745955,"['point_of_interest', 'establishment']"
Billetsalget.dk,55.67372169999999,12.5767086,"['point_of_interest', 'store', 'establishment']"
That Theatre Company,55.6750921,12.5721652,"['point_of_interest', 'establishment']"
Astrid Søe,55.6757253,12.5719394,"['point_of_interest', 'establishment']"
Anchor Lab,55.67365399999999,12.5740411,"['point_of_interest', 'establishment']"
Falcon.io,55.6740946,12.5719175,"['point_of_interest', 'establishment']"
Peter Bonnen,55.6737801,12.572645,"['point_of_interest', 'establishment']"
Frisør No,55.6741943,12.5731889,"['hair_care', 'point_of_interest', 'establishment']"
E/F Søndre Fasanvej 90-92,55.67417270000001,12.5701383,"['point_of_interest', 'establishment']"
E/F Holger Danskes Vej 24-26,55.67417270000001,12.5701383,"['point_of_interest', 'establishment']"
ThomasMarkersen.dk,55.6750772,12.5721791,"['health', 'point_of_interest', 'establishment']"
Skorstensfejervæsenet I København,55.674409,12.571277,"['point_of_interest', 'establishment']"
Association Ssp Copenhagen,55.6739729,12.5724302,"['point_of_interest', 'establishment']"
Rektorkollegium Professionshøjsk.,55.6738936,12.5745861,"['point_of_interest', 'establishment']"
Mario Hein,55.673644,12.5751156,"['health', 'point_of_interest', 'establishment']"
Paper Sprouts v/Elisabetta Paustian,55.67424799999999,12.573093,"['point_of_interest', 'establishment']"
Advokatgruppen I/S,55.6750921,12.5721652,"['lawyer', 'point_of_interest', 'establishment']"
Ben & Jerry's,55.67317320000001,12.5693696,"['food', 'point_of_interest', 'store', 'establishment']"
E/F Nærum Park,55.67417270000001,12.5701383,"['point_of_interest', 'establishment']"
New-You Hypnose,55.67408379999999,12.5728496,"['health', 'point_of_interest', 'establishment']"
Psychotherapy / Counseling v / Liselotte Schultz,55.675073,12.572563,"['point_of_interest', 'establishment']"
Frihavnskirken,55.698861,12.5885095,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Kashmir Indisk Restaurant,55.6989131,12.5873494,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Soka Gakkai International - Danmark,55.70200059999999,12.5845305,"['point_of_interest', 'establishment']"
Nordisk Kollegium,55.6994695,12.5912883,"['university', 'point_of_interest', 'establishment']"
Malerfirmaet Sommerlund ApS,55.69888899999999,12.586218,"['painter', 'electrician', 'plumber', 'general_contractor', 'point_of_interest', 'establishment']"
Fbi Productions ApS,55.700703,12.58476,"['point_of_interest', 'establishment']"
Salon Lykke,55.6993657,12.5880572,"['hair_care', 'point_of_interest', 'establishment']"
Jobnext ApS,55.69939899999999,12.589067,"['point_of_interest', 'establishment']"
Fabians Snedkeri,55.699633,12.588754,"['point_of_interest', 'establishment']"
Familieterapi v/ Dorte Nielsen,55.69936750000001,12.5859323,"['health', 'point_of_interest', 'establishment']"
Lægerne i Lipkesgade,55.6986083,12.5849154,"['doctor', 'health', 'point_of_interest', 'establishment']"
Ann Jeppesen Psykologisk Rådgivning,55.7001506,12.5874788,"['health', 'point_of_interest', 'establishment']"
321 Go ApS,55.700036,12.585749,"['point_of_interest', 'establishment']"
Marianne Østerberg Nygaard,55.700351,12.588183,"['point_of_interest', 'establishment']"
Sebastian Lind,55.700463,12.588671,"['point_of_interest', 'establishment']"
Camilla Ørsted Sutherland,55.69918699999999,12.5849375,"['point_of_interest', 'establishment']"
Schewizerkniven,55.6994924,12.587236,"['point_of_interest', 'establishment']"
Selsøe & Partners ApS,55.6996861,12.5857553,"['point_of_interest', 'establishment']"
Gitte Juul,55.7004201,12.5858179,"['point_of_interest', 'establishment']"
Adorn Tapet & Farvehandel,55.698261,12.587099,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
Alex Rosendals Tegnestue,55.698637,12.585924,"['point_of_interest', 'establishment']"
Øbro Kunsthandel,55.7000562,12.5895669,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
Karg,55.70028349999999,12.5893459,"['point_of_interest', 'establishment']"
Heister Bodil (Musiker),55.7003563,12.589977,"['point_of_interest', 'establishment']"
Safe Children v/Rikke Ludvigsen,55.69971869999999,12.5872309,"['point_of_interest', 'establishment']"
Nester Ivan,55.69939899999999,12.589067,"['point_of_interest', 'establishment']"
Wedoart v/Stefan Patrick Rudberg,55.700078,12.586756,"['point_of_interest', 'establishment']"
Familiedialog ApS,55.69971869999999,12.5872309,"['point_of_interest', 'establishment']"
Hd.DK v/Kim Erik Jensen,55.69971869999999,12.5872309,"['point_of_interest', 'establishment']"
WebmindIT,55.69971870000001,12.5872308,"['point_of_interest', 'establishment']"
Sunddialog ApS,55.69971869999999,12.5872309,"['point_of_interest', 'establishment']"
maⁿ copenhagen,55.70021699999999,12.5875489,"['point_of_interest', 'establishment']"
Panorama v/Torben Hansen,55.7003137,12.587475,"['point_of_interest', 'establishment']"
By Bjorholm v/Lise Bjorholm Pedersen,55.700288,12.587874,"['point_of_interest', 'establishment']"
Kunstmaler Gunleif Grube,55.69994,12.588097,"['point_of_interest', 'establishment']"
Rørbue VVS ApS Under Konkurs,55.700036,12.585749,"['point_of_interest', 'establishment']"
Healthy You v/Gitte Høj,55.700036,12.585749,"['health', 'point_of_interest', 'establishment']"
Henrikleth.com,55.7002487,12.5857851,"['health', 'point_of_interest', 'establishment']"
Grafonom Peter Høegh,55.70038399999999,12.585845,"['point_of_interest', 'establishment']"
Visens Venner København,55.70017299999999,12.585667,"['point_of_interest', 'establishment']"
Regn Med Mere,55.69943689999999,12.5880007,"['accounting', 'finance', 'point_of_interest', 'establishment']"
Special Soft Development v/Sune Jensen,55.69922099999999,12.5867601,"['point_of_interest', 'establishment']"
Spin27 I/S,55.69926359999999,12.5877195,"['point_of_interest', 'establishment']"
Zapolski Strygerne,55.700826,12.587335,"['point_of_interest', 'establishment']"
Københavns Kommunes Vuggestue,55.70063039999999,12.5859621,"['point_of_interest', 'establishment']"
Louise Worm,55.6992397,12.5881551,"['point_of_interest', 'establishment']"
Reality Lag I/S,55.70065899999999,12.588402,"['point_of_interest', 'establishment']"
La Lumiere Du Nord,55.7006964,12.5885713,"['point_of_interest', 'establishment']"
Mester Splint,55.698906,12.587706,"['point_of_interest', 'establishment']"
Mr. Brush v/ Rolff Hansen,55.69885,12.586628,"['point_of_interest', 'establishment']"
Aristella,55.7010588,12.5861461,"['point_of_interest', 'establishment']"
CosyConceptFur,55.698816,12.5868667,"['point_of_interest', 'clothing_store', 'store', 'establishment']"
Novedas Danmark ApS,55.69888899999999,12.586218,"['point_of_interest', 'establishment']"
Girl-Talk v/Camilla Henriksen,55.700535,12.588964,"['point_of_interest', 'establishment']"
Jan Huus,55.69884099999999,12.587806,"['point_of_interest', 'establishment']"
Sam Shimoun,55.699968,12.589278,"['point_of_interest', 'establishment']"
Dansk-Ukrainsk Selskab,55.69939899999999,12.589067,"['point_of_interest', 'establishment']"
Bauen Aps,55.70117,12.586013,"['point_of_interest', 'establishment']"
M18,55.69195,12.5547902,"['lodging', 'point_of_interest', 'establishment']"
Empire Cinema,55.69186159999999,12.5558094,"['movie_theater', 'point_of_interest', 'establishment']"
Pølsemand Helge Kragh,55.6935026,12.5523778,"['point_of_interest', 'establishment']"
Mejlshede Låse/Nøgler A/S,55.69205239999999,12.5525251,"['locksmith', 'point_of_interest', 'establishment']"
Hot Kotyr,55.6915065,12.5533469,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
R & H A/S,55.6920964,12.5539062,"['point_of_interest', 'store', 'establishment']"
Fritidshjemmet Universet,55.693023,12.5532679,"['point_of_interest', 'establishment']"
Lush Lounge by Anja Jargil,55.6931377,12.5521605,"['hair_care', 'point_of_interest', 'establishment']"
Kropskompagniet,55.69208079999999,12.5566294,"['health', 'point_of_interest', 'establishment']"
XYren Ejendomsservice v/Henrik Thomas Fischer,55.6923234,12.5544925,"['real_estate_agency', 'point_of_interest', 'establishment']"
Lokomotiv Ordrup,55.69329159999999,12.5552798,"['point_of_interest', 'establishment']"
Børnehuset Land & By,55.6940416,12.5533809,"['school', 'point_of_interest', 'establishment']"
andersklingenberg.com,55.693573,12.5522698,"['point_of_interest', 'establishment']"
Linda Salon,55.6928636,12.5513123,"['hair_care', 'point_of_interest', 'establishment']"
Grønnegården A/B,55.69366100000001,12.5520574,"['local_government_office', 'point_of_interest', 'establishment']"
Nørrebro Handelsforening,55.6921662,12.5526645,"['point_of_interest', 'establishment']"
Fotograf Alexandra Buhl,55.6926209,12.5532243,"['point_of_interest', 'establishment']"
Gastronomisk Legestue,55.693967,12.5511496,"['point_of_interest', 'establishment']"
Nørrebro,55.6991166,12.5542484,"['sublocality_level_2', 'sublocality', 'political']"
Simeons Kirkes Menighedssamfund,55.6937082,12.553396,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Homeopathic clinic Evolve v / Kåre Troelsen,55.693985,12.5524709,"['health', 'point_of_interest', 'establishment']"
Svaneborg Martin,55.69195,12.5547902,"['point_of_interest', 'establishment']"
Nørrebro Provsti,55.692192,12.5524077,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Papmache- v/ Jane Jakobsen,55.69241719999999,12.5561914,"['point_of_interest', 'establishment']"
Bba-Rådgivning v/Vivi Larsen,55.6922635,12.5528247,"['point_of_interest', 'establishment']"
Olrik Living v/Sahra Olrik,55.69301,12.554047,"['point_of_interest', 'establishment']"
White Tube,55.6928994,12.5531995,"['school', 'point_of_interest', 'establishment']"
Foreningen Sjællandsgade Bad,55.6934394,12.5534161,"['point_of_interest', 'establishment']"
Christian Thaulow Photography (Ctp) v/Christian Oluf Thaulow,55.69325569999999,12.5550566,"['point_of_interest', 'establishment']"
Tripalu,55.6934801,12.554946,"['travel_agency', 'point_of_interest', 'establishment']"
Simeons Kirke,55.693708,12.553396,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
INGSOFTWARE,55.6931732,12.5554054,"['point_of_interest', 'establishment']"
AB Guld,55.6938547,12.5546059,"['point_of_interest', 'establishment']"
Guldblomst,55.69390229999999,12.5544788,"['florist', 'point_of_interest', 'store', 'establishment']"
Glad Film v/ Nicklas Glad Korgaard-Sørensen,55.69215010000001,12.5546823,"['point_of_interest', 'establishment']"
African,55.6920694,12.5543248,"['point_of_interest', 'establishment']"
K/S Mios,55.692209,12.552978,"['point_of_interest', 'establishment']"
Aalund Organisations Dialog ApS,55.692209,12.552978,"['point_of_interest', 'establishment']"
K/S Odense - Rugårdsvej,55.692209,12.552978,"['point_of_interest', 'establishment']"
Komplementarselskabet Aalborg ApS,55.692209,12.552978,"['point_of_interest', 'establishment']"
Anpartsselskabet Brunholt Holding,55.692209,12.552978,"['point_of_interest', 'establishment']"
Klinik For Fodterapi v/ Nellie Svane,55.6934184,12.5523921,"['doctor', 'health', 'point_of_interest', 'establishment']"
Ejerlejlighedsforeningen Ved Sct Clara Mølle,55.6922635,12.5528247,"['point_of_interest', 'establishment']"
The Freaky Cartoon House v/Sabine Ravn,55.69389140000001,12.5527053,"['point_of_interest', 'establishment']"
Maj Winther Christensen Design,55.69389140000001,12.5527053,"['point_of_interest', 'establishment']"
Ane Schollert,55.69269600000001,12.5559654,"['point_of_interest', 'store', 'establishment']"
Karen Gjesing,55.693534,12.5518644,"['point_of_interest', 'establishment']"
Gaarden & Gaden,55.69226560000001,12.5523386,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dansk Pengeskabs Industri A/S,55.6921202,12.5524153,"['point_of_interest', 'establishment']"
Café Assistenten - Projektet,55.6922467,12.5522185,"['point_of_interest', 'establishment']"
Bostedet Guldbergshave,55.69376449999999,12.5558482,"['point_of_interest', 'establishment']"
Res-Res,55.6920496,12.5555071,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Homøopat Maj-Britt Brusati,55.6940059,12.5525295,"['health', 'point_of_interest', 'establishment']"
Zenz,55.6920109,12.5554885,"['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']"
Unojet.DK Aps,55.691925,12.552707,"['point_of_interest', 'establishment']"
Kylie Crazy - Denmark,55.6919178,12.5527243,"['shoe_store', 'point_of_interest', 'store', 'establishment']"
Grafisk Tegnestue/Nis Bangsbo,55.6923257,12.5560549,"['point_of_interest', 'establishment']"
Briq Group,55.69238,12.556137,"['point_of_interest', 'establishment']"
Social Action ApS,55.69256360000001,12.5517449,"['point_of_interest', 'establishment']"
Kvickly,55.6945457,12.5475868,"['supermarket', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']"
ALDI,55.69369080000001,12.5478908,"['supermarket', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Gastronomia Italiana 5 (Jagtvej),55.6957586,12.5502119,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Street Cut,55.69483830000001,12.5482561,"['hair_care', 'point_of_interest', 'establishment']"
Bog & idé Nørrebrogade,55.6952461,12.547267,"['book_store', 'point_of_interest', 'store', 'establishment']"
Tandlægerne ved Runddelen,55.6947682,12.5483793,"['dentist', 'health', 'point_of_interest', 'establishment']"
Realmæglerne Lenzberg & Kristensen,55.695237,12.549518,"['real_estate_agency', 'point_of_interest', 'establishment']"
Fensmarkskolen,55.6959454,12.5520705,"['primary_school', 'school', 'point_of_interest', 'establishment']"
Retro Cykler,55.69486999999999,12.549106,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Jagtvejens Blomster,55.6946668,12.5495045,"['florist', 'point_of_interest', 'store', 'establishment']"
Bonnie Dyrecenter,55.6943645,12.5482255,"['pet_store', 'point_of_interest', 'store', 'establishment']"
Tine Søndergaard,55.69383129999999,12.5500278,"['doctor', 'health', 'point_of_interest', 'establishment']"
Liniebyg v/Reza Bazaz,55.6944472,12.5508423,"['point_of_interest', 'establishment']"
Sankt Stefans Apotek,55.69468250000001,12.5489175,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
Strictly Knit - Stort udvalg af pyntepuder til boligen - Vi ses online!,55.69419689999999,12.5501013,"['point_of_interest', 'establishment']"
Hjerte og Sind,55.6951244,12.5522232,"['point_of_interest', 'establishment']"
Projekt Offside,55.6939448,12.5516486,"['point_of_interest', 'establishment']"
Studio Marianne Viktor,55.6943273,12.5521471,"['point_of_interest', 'establishment']"
Lægehjørnet,55.6958317,12.5508087,"['doctor', 'health', 'point_of_interest', 'establishment']"
Monique Engelund,55.694221,12.552419,"['point_of_interest', 'establishment']"
Feelgood Bakery,55.694029,12.5510578,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Designritter.Com v/David Ritter,55.694029,12.5510578,"['point_of_interest', 'establishment']"
Cortado Kaffebar,55.694349,12.549393,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Hrj-Revisor ApS,55.6940731,12.5510277,"['point_of_interest', 'establishment']"
Hellerup Elektrikeren ApS,55.693967,12.5511496,"['point_of_interest', 'establishment']"
Petersvarre.dk,55.693576,12.550628,"['point_of_interest', 'establishment']"
Ignatius.DK v/Bjørn Ignatius Øckenholt,55.69441639999999,12.5504387,"['art_gallery', 'point_of_interest', 'establishment']"
Julian Hansen,55.69358989999999,12.550212,"['point_of_interest', 'establishment']"
Fest & Farver København,55.6935209,12.5503455,"['point_of_interest', 'store', 'establishment']"
Hjerte Genbrug,55.693866,12.5498333,"['point_of_interest', 'store', 'establishment']"
D'emil Design v/Emil Holtoug,55.6943273,12.5521471,"['point_of_interest', 'establishment']"
Dürüm Symfoni,55.69320039999999,12.5508569,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Lagkagehuset,55.6941735,12.5493383,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Burgerklubben,55.69299900000001,12.5511269,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pil Brøndum Gad,55.69448240000001,12.5493287,"['point_of_interest', 'establishment']"
Execonnect ApS,55.6946008,12.5494357,"['point_of_interest', 'establishment']"
Copenhagen Food Consulting ApS,55.6929366,12.5515659,"['point_of_interest', 'establishment']"
Hulahophuset,55.69499080000001,12.55003,"['point_of_interest', 'establishment']"
Durum King,55.69288,12.5515148,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cody v/Kaspar Kaae,55.69474,12.552676,"['point_of_interest', 'establishment']"
Staberg.DK,55.69474,12.552676,"['point_of_interest', 'establishment']"
Morfar Produktion v/Malte Pedersson,55.6951244,12.5522232,"['point_of_interest', 'establishment']"
Jan K ApS,55.69591209999999,12.5455413,"['point_of_interest', 'establishment']"
Akademiet For Kunst og Tegning v/Michelle Lynton Brosse,55.6950272,12.5479704,"['point_of_interest', 'establishment']"
Takii,55.696498,12.550941,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Claus Tingstrøm A/S,55.696498,12.550941,"['food', 'point_of_interest', 'establishment']"
Leonora Blomster,55.69691899999999,12.5513301,"['florist', 'point_of_interest', 'store', 'establishment']"
Pedrampour Peyman,55.6966038,12.5510686,"['doctor', 'health', 'point_of_interest', 'establishment']"
Jannie Hansen,55.69483,12.548306,"['hair_care', 'point_of_interest', 'establishment']"
Coop365 Jagtvej Kbh N,55.695149,12.549418,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Cafe Break,55.695342,12.5496335,"['cafe', 'food', 'point_of_interest', 'establishment']"
Steffen Lefort Photography,55.695062,12.549314,"['point_of_interest', 'establishment']"
byebyebirdy.dk,55.695062,12.549314,"['point_of_interest', 'establishment']"
Ellis Records v/Cecilie Enevold Nielsen,55.695683,12.549928,"['point_of_interest', 'establishment']"
Runddelens Bedemandsforretning,55.6957435,12.5501817,"['funeral_home', 'point_of_interest', 'establishment']"
Fuugacph v/Rikke Hymøller,55.6947,12.548788,"['point_of_interest', 'establishment']"
Rejsevaccination på Apoteket,55.6947,12.548788,"['health', 'point_of_interest', 'establishment']"
WokAmok,55.695788,12.550234,"['restaurant', 'food', 'point_of_interest', 'establishment']"
The flying Dutchman,55.6953669,12.5513013,"['point_of_interest', 'establishment']"
IFIX MOBIL,55.695837,12.550196,"['point_of_interest', 'store', 'establishment']"
Fitness World,55.69583410000001,12.5502897,"['gym', 'health', 'point_of_interest', 'establishment']"
REMA 1000,55.6957283,12.5508261,"['point_of_interest', 'store', 'establishment']"
Lulu Badulla ApS,55.69483,12.548306,"['point_of_interest', 'establishment']"
Data Service/I4b ApS,55.695254,12.54766,"['point_of_interest', 'establishment']"
Tandlægeselskabet Søren Meinertz ApS,55.6959506,12.5509363,"['dentist', 'health', 'point_of_interest', 'establishment']"
Copenhagen Bikeshop,55.6959904,12.5509662,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Centrum Service & Håndværk,55.696168,12.54994,"['point_of_interest', 'establishment']"
Eye4web ApS,55.696406,12.5508942,"['point_of_interest', 'establishment']"
Tandteknikere v/Jesper Holmstrøm,55.694381,12.5482816,"['dentist', 'health', 'point_of_interest', 'establishment']"
Irma,55.6888758,12.4889535,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Moving Mensch Pilates,55.6878936,12.4895454,"['gym', 'health', 'point_of_interest', 'establishment']"
Grundejerforeningen Veras Allé 15,55.68792000000001,12.4841719,"['point_of_interest', 'establishment']"
E/F Børglumvej 40 & Støvringvej 8,55.690012,12.483355,"['point_of_interest', 'establishment']"
Vanløse tandklinik,55.68831989999999,12.4892053,"['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']"
Nyt-el,55.68816899999999,12.48491,"['electrician', 'point_of_interest', 'establishment']"
Caembell El-anlæg,55.68741050000001,12.4881092,"['electrician', 'point_of_interest', 'establishment']"
Bostrup Lise,55.6883983,12.48734,"['point_of_interest', 'establishment']"
Tandlæge Razaul Murtaza Khan,55.6882609,12.4893382,"['dentist', 'health', 'point_of_interest', 'establishment']"
Malerfirmaet Rasmussen & Son,55.6890228,12.488092,"['painter', 'point_of_interest', 'establishment']"
Stinkfoot,55.68817,12.485499,"['point_of_interest', 'establishment']"
Lund Jon,55.68966100000001,12.486205,"['point_of_interest', 'establishment']"
Coleman Susan,55.688204,12.485263,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Clairvoyant Rådgivning Og Afdøde Kontakt,55.687404,12.484635,"['health', 'point_of_interest', 'establishment']"
Arbejdsmiljøgruppen ApS,55.6873387,12.4875892,"['point_of_interest', 'establishment']"
Ejendomsselskabet af 9. Juni 1978 A/S,55.68733870000001,12.4875891,"['point_of_interest', 'establishment']"
RentSafe,55.6873841,12.4876809,"['point_of_interest', 'establishment']"
Beat A/S,55.6873909,12.4877136,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
Vanløse,55.69116649999999,12.4811784,"['sublocality_level_1', 'sublocality', 'political']"
Stiggies ApS,55.687892,12.483898,"['point_of_interest', 'establishment']"
Eckermann Ejendomme ApS,55.68748789999999,12.4878945,"['point_of_interest', 'establishment']"
Bonno K,55.687367,12.484011,"['point_of_interest', 'establishment']"
Verahus - Botilbud,55.6880197,12.4827397,"['point_of_interest', 'establishment']"
Biecam v/Claus Bie,55.6874747,12.488507,"['point_of_interest', 'establishment']"
Tangoforeningen,55.6867037,12.4874329,"['point_of_interest', 'establishment']"
Herlufs Skolen v/Henning Schmidt,55.689184,12.483998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Kropsbehandler Morten Menzer,55.689525,12.484967,"['point_of_interest', 'establishment']"
Forandringskonsulenten v/Marina Daniela Stefania Nørlyng,55.689272,12.487857,"['point_of_interest', 'establishment']"
Danish Online News Association,55.68966100000001,12.486205,"['point_of_interest', 'establishment']"
Kalvø Vikingeskibslag,55.68977599999999,12.486915,"['point_of_interest', 'establishment']"
Dar-Anlægsgartner v/Dennis Rogvi,55.68904,12.488744,"['point_of_interest', 'establishment']"
Scriba.DK v/Amy Beth Clotworthy,55.686476,12.4840443,"['point_of_interest', 'establishment']"
Spia,55.6879739,12.4893829,"['point_of_interest', 'establishment']"
Firma M B Tollund,55.687464,12.482523,"['point_of_interest', 'establishment']"
Malerfirmaet Optimal,55.6873307,12.4825837,"['painter', 'point_of_interest', 'establishment']"
danbolig Vanløse - Alstrup og Ingemann,55.68848339999999,12.4895927,"['real_estate_agency', 'point_of_interest', 'establishment']"
Sports-Klinikken.Com,55.687986,12.489462,"['health', 'point_of_interest', 'establishment']"
IT-Guiden.dk,55.68606500000001,12.486824,"['point_of_interest', 'establishment']"
Optuner,55.6862618,12.4878323,"['point_of_interest', 'establishment']"
Andelsboligforeningen Grønnehøj 31-39/Klingseyvej 35-39,55.686394,12.4837674,"['point_of_interest', 'establishment']"
Demenskoordinatorer I Danmark,55.688568,12.48953,"['point_of_interest', 'establishment']"
The Mobile Boatbuilder,55.688357,12.48967,"['point_of_interest', 'establishment']"
Børnehuset Kilden,55.688568,12.48953,"['point_of_interest', 'establishment']"
Møllelængens Børnehave,55.688568,12.48953,"['point_of_interest', 'establishment']"
Sufo,55.688568,12.48953,"['point_of_interest', 'establishment']"
Advokatfirmaet Dalgas & Deleuran v/Dea Dorothea Deleuran,55.688568,12.48953,"['lawyer', 'point_of_interest', 'establishment']"
Dansk Gerontologisk Selskab,55.688568,12.48953,"['point_of_interest', 'establishment']"
Alstrup & Ingemann ApS,55.688568,12.48953,"['point_of_interest', 'establishment']"
Glarmester Per Lang,55.6890878,12.4891568,"['point_of_interest', 'establishment']"
Paradis Vanløse,55.6877763,12.4896841,"['food', 'point_of_interest', 'store', 'establishment']"
Bygaardens Vejlaug,55.689799,12.4838609,"['point_of_interest', 'establishment']"
Borgvardt Gruppen v/Gregers Borgvardt Wagner,55.68976559999999,12.4883259,"['point_of_interest', 'establishment']"
Deas A/S,55.688018,12.489894,"['point_of_interest', 'establishment']"
Käehne Coiffure,55.6882312,12.4817569,"['hair_care', 'health', 'point_of_interest', 'establishment']"
